,numero_atomi,area_px,area_px_div_n_atomi,num_pixels,perimeter_px,perimeter_px_div_n_atomi,circularity,solidity,compactness,feret_diameter,eccentricity,total_energy
54,296.0,1456.0,4.918918918918919,2862.0,196.63515210151672,0.6643079462889079,0.47320456116104415,132.36363636363637,0.00927878928945471,1.0446548355255216,0.6181673330185585,-2595.63180224
55,316.0,1201.0,3.8006329113924053,2994.0,208.0125629901886,0.658267604399331,0.5465911071389686,65.9026961658935,0.012921647686525995,1.0430087176587741,0.8227584076866863,-2763.33597309
56,411.0,341.5,0.8309002433090025,728.0,80.66999292373657,0.19627735504558777,0.6594418942420371,37.94444444444444,0.02617591973965741,0.8502703871311259,0.2812743989058097,-3711.63649817
57,348.0,914.0,2.6264367816091956,2065.0,212.58674597740173,0.6108814539580509,0.6323099369824952,49.95582603938731,0.02452329291406404,0.8317988922378786,0.29466186469004507,-3055.5792545
58,327.0,1162.5,3.555045871559633,2205.0,136.47030782699585,0.4173403909082442,0.7843799488890286,77.5,0.007265655248197402,0.9583148474999098,0.6285393610547089,-2906.26968387
59,381.0,620.0,1.6272965879265093,1385.0,133.48666667938232,0.3503587051952292,0.6677887044038763,38.36645545314901,0.021876449219571457,0.8318528251358926,0.26217088903923397,-3410.52132867
60,407.0,337.5,0.8292383292383292,968.0,113.19654250144958,0.27812418305024467,0.6721988550686786,22.91984126984127,0.03933632468369652,0.7580172902034045,0.3454550689341438,-3661.91438578
61,349.0,927.5,2.657593123209169,2268.0,159.62927675247192,0.4573904778007791,0.4574026647565941,84.31818181818181,0.012113457596617788,1.0568005830162417,0.7914646605298439,-3108.83940346
62,357.0,880.5,2.466386554621849,1640.0,124.37442541122437,0.3483877462499282,0.7152815937478703,62.892857142857146,0.01071245391086842,0.8593248244429308,0.15118357249192155,-3195.42651918
63,311.0,1230.5,3.9565916398713825,2301.0,158.95054388046265,0.5110949964002014,0.6120225802499385,94.65384615384616,0.008923306281121483,1.182227608619604,0.8243470784938113,-2743.94642965
64,356.0,841.0,2.3623595505617976,1862.0,133.33959865570068,0.37454943442612554,0.5944120058205035,64.6923076923077,0.011353835946454808,0.9320388023082172,0.6189847181792195,-3169.46467082
65,445.0,15.0,0.033707865168539325,165.0,15.570276021957397,0.03498938431900539,0.7775145051818325,3.0,0.09795292743431978,0.45315295811412515,0.7453560535585531,-4065.07983592
66,440.0,55.0,0.125,224.0,33.82591128349304,0.07687707109884782,0.6040509094486916,7.857142857142857,0.0928727495258719,0.8561031529635983,0.8440706977521848,-4012.09069544
67,403.0,412.0,1.022332506203474,930.0,79.99157309532166,0.1984902558196567,0.8091305609742127,31.692307692307693,0.016699686204886176,0.7869910029407435,0.28565227501671,-3644.79982167
68,388.0,578.0,1.4896907216494846,1122.0,100.66161274909973,0.2594371462605663,0.71681970297276,72.25,0.0156245339841264,0.8978438049046569,0.33123479215716334,-3486.56593222
69,378.0,675.0,1.7857142857142858,1190.0,113.06255149841309,0.2991072790963309,0.663553696420012,56.25,0.015914273951237238,0.909783698405263,0.27393360073428946,-3400.77567299
70,403.0,414.0,1.0272952853598014,960.0,82.36564135551453,0.2043812440583487,0.7668634448743198,34.5,0.017069491938167383,0.8046439415620803,0.40249329184321864,-3645.14005476
71,428.0,163.5,0.3820093457943925,483.0,50.77262043952942,0.1186276178493678,0.797018613651737,16.35,0.03264331600150082,0.7034732355170829,0.3527586895511457,-3895.03470988
72,376.0,643.0,1.7101063829787233,1620.0,142.3465654850006,0.37858129118351225,0.3987740149384747,64.3,0.019452167411031975,1.036852253073858,0.8029963877260045,-3355.87558996
73,439.0,35.0,0.07972665148063782,240.0,32.73246383666992,0.07456142104025039,0.4105069506195536,5.833333333333333,0.1275493081927267,0.6639527977705671,0.7580694231017922,-4000.74674954
74,389.0,483.5,1.24293059125964,1494.0,164.0639510154724,0.4217582288315486,0.5609459174395208,29.376647420429734,0.03750618982915748,0.8201271206744805,0.4421440400000897,-3458.15822302
75,300.0,1326.0,4.42,2915.0,175.18310594558716,0.5839436864852905,0.5429613851461501,132.6,0.007939668332451851,0.8973215752259129,0.34788097950040675,-2635.68132204
76,375.0,1334.0,3.5573333333333332,3752.0,360.1850826740265,0.960493553797404,0.3719701328311167,41.72925949612607,0.028743687750256538,1.0129061698259483,0.7598843743058603,-3343.63709506
77,359.0,771.0,2.147632311977716,1734.0,166.02132368087769,0.46245494061525816,0.7956538572048596,45.12937808696564,0.02136284040002759,0.847849180191801,0.3735633070024853,-3178.73778035
78,275.0,1609.0,5.850909090909091,2688.0,177.54233598709106,0.645608494498513,0.6414488762383653,146.27272727272728,0.007288170953322719,1.1006110507733828,0.7571631403691614,-2411.33030412
79,394.0,486.0,1.233502538071066,1089.0,92.76394701004028,0.23544148987319868,0.7097210640691864,44.18181818181818,0.01625901715411043,0.8068366773200758,0.34798546566953337,-3548.56365086
80,416.0,266.0,0.639423076923077,782.0,80.80077505111694,0.19423263233441573,0.7046406814084818,25.084210526315793,0.03139457748956441,0.7778505772367509,0.37972606326966146,-3754.93698127
81,355.0,863.5,2.432394366197183,1764.0,125.75057244300842,0.35422696462819275,0.6862024502279582,66.42307692307692,0.01038147395555996,0.8168169657389323,0.13968550913319164,-3175.79364108
82,311.0,1351.0,4.344051446945338,2501.0,180.1750726699829,0.5793410696784016,0.5229688257180766,103.9230769230769,0.00960772073454367,1.1197760671776078,0.7506374841779894,-2751.33060633
83,318.0,1199.5,3.7720125786163523,2670.0,259.99671697616577,0.8175997389187604,0.6388659293337872,38.77994356622951,0.021351178940712416,0.8500099025809604,0.384875750470825,-2763.69360232
84,374.0,1194.5,3.1938502673796787,3730.0,244.93182504177094,0.6548979279191736,0.693198725270765,46.34369109682002,0.016908489391673175,0.7027878741368692,0.28679437304157684,-3341.82144378
85,400.0,1017.0,2.5425,2868.0,298.5729730129242,0.7464324325323104,0.4200812274432587,31.892828410527528,0.03094579083725739,1.123886194076778,0.8790995298290001,-3593.03929562
86,271.0,1469.5,5.422509225092251,2763.0,247.01135921478271,0.9114810303128513,0.5635416365516491,123.48018762455648,0.01546886241732714,1.0554200638154625,0.6924533228483276,-2340.08337201
87,297.0,1415.0,4.764309764309765,2875.0,243.23203802108765,0.8189630909800931,0.5908283356819621,69.27960167041441,0.014603769884156806,0.8992153292628621,0.41901992976787794,-2564.798407
88,316.0,1202.5,3.8053797468354427,3368.0,220.0227391719818,0.6962744910505754,0.48500916135113387,75.17293499120423,0.013017499819121042,1.0188564193806826,0.8340560987211867,-2763.24860993
